vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount
,,,,,,,,,,,,,,,,,
CMT,5/12/11 16:17,5/12/11 16:32,3,2.9,-73.973513,40.762349,1,N,-74.003127,40.727864,CRD,10.1,1,0.5,3.48,0,15.08
,,,,,,,,,,,,,,,,,
CMT,5/12/11 19:51,5/12/11 19:55,1,1.2,-73.966883,40.788623,1,N,-73.979568,40.776494,CRD,5.3,1,0.5,1,0,7.8
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:52,5/15/11 13:01,1,1.54,-73.996122,40.740388,1,,-73.990047,40.756495,CSH,7.3,0,0.5,0,0,7.8
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:37,5/15/11 12:51,5,2.1,-73.981695,40.76899,1,,-73.960782,40.778387,CSH,9.3,0,0.5,0,0,9.8
,,,,,,,,,,,,,,,,,
VTS,5/15/11 13:02,5/15/11 13:08,1,0.5,0,0,1,,0,0,CSH,4.5,0,0.5,0,0,5
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:51,5/15/11 13:01,1,2.74,-74.002618,40.726592,1,,-73.98298,40.760125,CRD,8.9,0,0.5,3,0,12.4
,,,,,,,,,,,,,,,,,
CMT,5/12/11 16:30,5/12/11 16:34,1,1.1,-73.969126,40.764319,1,N,-73.954619,40.767531,CRD,4.9,1,0.5,1.6,0,8
,,,,,,,,,,,,,,,,,
CMT,5/12/11 16:11,5/12/11 16:31,1,4.3,-73.973935,40.763989,1,N,-73.985383,40.722058,CRD,14.1,1,0.5,1.55,0,17.15
,,,,,,,,,,,,,,,,,
CMT,5/12/11 15:39,5/12/11 16:12,1,11.4,-73.978175,40.753498,1,N,-73.865033,40.770545,CRD,27.7,0,0.5,5,4.8,38
,,,,,,,,,,,,,,,,,
CMT,5/12/11 19:48,5/12/11 19:56,1,0.6,-73.979317,40.755597,1,N,-73.990136,40.757253,CRD,5.7,1,0.5,3,0,10.2
,,,,,,,,,,,,,,,,,
CMT,5/13/11 23:25,5/13/11 23:32,1,1.1,-73.971518,40.750318,1,N,-73.987159,40.748643,CRD,6.1,0.5,0.5,1.42,0,8.52
,,,,,,,,,,,,,,,,,
CMT,5/13/11 23:38,5/13/11 23:46,1,1.2,-74.009971,40.721318,1,N,-74.01365,40.70817,CRD,6.5,0.5,0.5,2.25,0,9.75
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:39,5/15/11 12:58,1,2.87,-73.96998,40.797338,1,,-73.964393,40.767717,CRD,12.1,0,0.5,2,0,14.6
,,,,,,,,,,,,,,,,,
CMT,5/12/11 19:53,5/12/11 20:18,2,4.9,-74.00473,40.741805,1,N,-73.970555,40.796731,CRD,16.5,1,0.5,3.6,0,21.6
,,,,,,,,,,,,,,,,,
CMT,5/13/11 23:26,5/13/11 23:29,0,0.8,-73.952273,40.777195,1,N,-73.957415,40.766407,CRD,4.1,0.5,0.5,0,0,5.1
,,,,,,,,,,,,,,,,,
CMT,5/14/11 10:50,5/14/11 11:13,0,3.5,-73.984643,40.724177,1,N,-74.001483,40.756788,CRD,13.3,0,0.5,2.75,0,16.55
,,,,,,,,,,,,,,,,,
CMT,5/14/11 10:50,5/14/11 10:56,1,0.8,-73.991419,40.750226,1,N,-73.983173,40.742711,CRD,5.3,0,0.5,0.6,0,6.4
,,,,,,,,,,,,,,,,,
CMT,5/13/11 23:30,5/13/11 23:39,2,1.3,-73.991671,40.715407,1,N,-74.004518,40.721712,CRD,6.9,0.5,0.5,1.58,0,9.48
,,,,,,,,,,,,,,,,,
CMT,5/14/11 10:48,5/14/11 11:03,3,1.9,-73.994096,40.751229,1,N,-73.971863,40.760372,CRD,9.7,0,0.5,2.04,0,12.24
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:42,5/15/11 12:47,5,0.8,-73.944137,40.779975,1,,-73.952787,40.772337,CSH,4.9,0,0.5,0,0,5.4
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:48,5/15/11 12:50,1,0.62,-73.961132,40.769428,1,,-73.955405,40.77705,CRD,3.7,0,0.5,1,0,5.2
,,,,,,,,,,,,,,,,,
CMT,5/12/11 16:15,5/12/11 16:28,1,1.9,-73.955897,40.764191,1,N,-73.95055,40.786722,CRD,9.3,1,0.5,1.2,0,12
,,,,,,,,,,,,,,,,,
CMT,5/12/11 16:24,5/12/11 16:33,1,1.6,-73.980436,40.759365,1,N,-73.997068,40.742145,CRD,6.9,1,0.5,1.68,0,10.08
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:49,5/15/11 12:53,1,0.77,-73.990497,40.733073,1,,-73.984975,40.742365,CRD,4.5,0,0.5,1,0,6
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:55,5/15/11 13:00,1,0.86,-73.972437,40.78091,1,,-73.964548,40.79164,CSH,4.9,0,0.5,0,0,5.4
,,,,,,,,,,,,,,,,,
CMT,5/12/11 16:19,5/12/11 16:33,1,2.4,-73.9995,40.723384,1,N,-73.978285,40.7507,CRD,9.7,1,0.5,2,0,13.2
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:49,5/15/11 12:58,2,1.25,-73.951408,40.786032,1,,-73.958405,40.760462,CRD,6.5,0,0.5,2,0,9
,,,,,,,,,,,,,,,,,
CMT,5/13/11 0:34,5/13/11 0:39,1,0.8,-73.988586,40.731463,1,N,-73.980584,40.730059,CRD,4.9,0.5,0.5,1.18,0,7.08
,,,,,,,,,,,,,,,,,
CMT,5/14/11 19:26,5/14/11 19:36,1,2.6,-74.00243,40.734436,1,N,-73.999942,40.761134,CRD,9.3,0,0.5,1.96,0,11.76
,,,,,,,,,,,,,,,,,
CMT,5/14/11 19:31,5/14/11 19:52,1,3.1,-73.994254,40.732384,1,N,-73.977762,40.761977,CRD,12.5,0,0.5,2,0,15
,,,,,,,,,,,,,,,,,
CMT,5/13/11 6:01,5/13/11 6:11,1,3.3,-73.968306,40.799949,1,N,-73.966243,40.764649,CRD,10.1,0,0.5,2.12,0,12.72
,,,,,,,,,,,,,,,,,
CMT,5/13/11 6:13,5/13/11 6:21,1,3.7,-73.969996,40.784176,1,N,-73.989552,40.739801,CRD,10.1,0,0.5,1.4,0,12
,,,,,,,,,,,,,,,,,
CMT,5/13/11 0:41,5/13/11 0:46,1,1.6,-73.984245,40.75511,1,N,-73.978431,40.741225,CRD,5.7,0.5,0.5,2.01,0,8.71
,,,,,,,,,,,,,,,,,
CMT,5/13/11 0:16,5/13/11 0:22,2,1.5,-74.005197,40.746565,1,N,-73.997435,40.763768,CRD,6.5,0.5,0.5,1.5,0,9
,,,,,,,,,,,,,,,,,
CMT,5/13/11 0:33,5/13/11 0:44,1,4.2,-73.985976,40.722578,1,N,-73.950504,40.775502,CRD,11.3,0.5,0.5,3.07,0,15.37
,,,,,,,,,,,,,,,,,
CMT,5/13/11 0:43,5/13/11 0:55,1,2.2,-73.968176,40.759788,1,N,-73.995257,40.754735,CRD,8.9,0.5,0.5,2.47,0,12.37
,,,,,,,,,,,,,,,,,
CMT,5/13/11 15:10,5/13/11 15:21,1,1.1,-73.983502,40.734361,1,N,-73.994196,40.722766,CRD,7.7,0,0.5,1.64,0,9.84
,,,,,,,,,,,,,,,,,
CMT,5/14/11 0:06,5/14/11 0:25,1,5.8,-73.976273,40.788187,1,N,-73.952693,40.734749,CRD,16.5,0.5,0.5,1,0,18.5
,,,,,,,,,,,,,,,,,
CMT,5/14/11 0:12,5/14/11 0:18,1,1.3,-73.98054,40.748526,1,N,-73.984469,40.732892,CRD,5.7,0.5,0.5,1.3,0,8
,,,,,,,,,,,,,,,,,
CMT,5/14/11 0:19,5/14/11 0:28,1,2.2,-73.997621,40.751517,1,N,-73.971621,40.763011,CRD,8.1,0.5,0.5,1,0,10.1
,,,,,,,,,,,,,,,,,
CMT,5/13/11 0:39,5/13/11 0:47,1,1.2,-73.987813,40.734585,1,N,-73.993187,40.746364,CRD,6.5,0.5,0.5,1,0,8.5
,,,,,,,,,,,,,,,,,
CMT,5/13/11 5:54,5/13/11 6:20,1,17.3,-73.776752,40.646064,2,N,-73.979984,40.738434,CRD,45,0,0.5,10.06,4.8,60.36
,,,,,,,,,,,,,,,,,
CMT,5/13/11 5:38,5/13/11 5:44,1,1.2,-73.988677,40.758003,1,N,-73.974941,40.761432,CRD,5.3,0.5,0.5,1,0,7.3
,,,,,,,,,,,,,,,,,
CMT,5/13/11 0:42,5/13/11 0:54,1,3.9,-73.986978,40.756435,1,Y,-73.946845,40.789975,CRD,11.3,0.5,0.5,2.46,0,14.76
,,,,,,,,,,,,,,,,,
CMT,5/13/11 0:33,5/13/11 0:38,1,1.2,-73.992541,40.737461,1,N,-73.983592,40.726056,CRD,5.3,0.5,0.5,1,0,7.3
,,,,,,,,,,,,,,,,,
CMT,5/13/11 0:39,5/13/11 0:43,1,1.4,-73.978274,40.756579,1,N,-73.991781,40.73867,CRD,5.3,0.5,0.5,1.26,0,7.56
,,,,,,,,,,,,,,,,,
CMT,5/13/11 6:02,5/13/11 6:04,1,1,-73.985751,40.751883,1,N,-73.975917,40.761763,CRD,4.5,0.5,0.5,1.65,0,7.15
,,,,,,,,,,,,,,,,,
CMT,5/13/11 0:40,5/13/11 1:10,1,7.7,-73.989357,40.743083,1,N,-73.968223,40.675104,CRD,22.1,0.5,0.5,1.9,0,25
,,,,,,,,,,,,,,,,,
CMT,5/13/11 0:33,5/13/11 0:42,2,2.5,-74.0024,40.73453,1,N,-73.980937,40.744822,CRD,7.7,0.5,0.5,1,0,9.7
,,,,,,,,,,,,,,,,,
CMT,5/14/11 0:00,5/14/11 0:13,1,1.6,-73.994546,40.724692,1,N,-74.008116,40.707954,CRD,8.9,0.5,0.5,2.47,0,12.37
,,,,,,,,,,,,,,,,,
CMT,5/14/11 0:02,5/14/11 0:15,1,3.1,-73.969806,40.763255,1,N,-73.991854,40.726605,CRD,10.5,0.5,0.5,2,0,13.5
,,,,,,,,,,,,,,,,,
CMT,5/13/11 23:36,5/14/11 0:03,1,3.4,-73.99,40.762248,1,N,-73.988082,40.72049,CRD,14.9,0.5,0.5,2,0,17.9
,,,,,,,,,,,,,,,,,
CMT,5/13/11 5:39,5/13/11 5:50,1,6.3,-73.971508,40.748423,1,N,-74.012912,40.716289,CRD,15.7,0.5,0.5,1,0,17.7
,,,,,,,,,,,,,,,,,
CMT,5/13/11 0:41,5/13/11 0:45,1,0.9,-73.998792,40.734053,1,N,-73.995808,40.744373,CRD,4.5,0.5,0.5,1.1,0,6.6
,,,,,,,,,,,,,,,,,
CMT,5/13/11 4:56,5/13/11 5:07,1,3.7,-73.950477,40.779803,1,N,-73.992283,40.749565,CRD,10.9,0.5,0.5,2,0,13.9
,,,,,,,,,,,,,,,,,
CMT,5/13/11 6:03,5/13/11 6:22,1,9.8,-73.981519,40.737275,1,N,-73.885527,40.773169,CRD,22.9,0,0.5,5.64,4.8,33.84
,,,,,,,,,,,,,,,,,
CMT,5/13/11 0:22,5/13/11 0:34,1,4.1,-73.970792,40.751798,1,N,-73.995245,40.712183,CRD,12.1,0.5,0.5,1.5,0,14.6
,,,,,,,,,,,,,,,,,
CMT,5/13/11 0:52,5/13/11 1:09,4,2.7,-73.977725,40.725781,1,N,-73.998167,40.745589,CRD,10.9,0.5,0.5,2.38,0,14.28
,,,,,,,,,,,,,,,,,
CMT,5/13/11 5:57,5/13/11 6:07,1,2.8,-73.956747,40.77049,1,N,-73.938581,40.804995,CRD,8.9,0.5,0.5,1.98,0,11.88
,,,,,,,,,,,,,,,,,
CMT,5/13/11 0:40,5/13/11 0:45,1,0.9,-74.003372,40.733076,1,N,-74.003891,40.740385,CRD,4.9,0.5,0.5,1,0,6.9
,,,,,,,,,,,,,,,,,
CMT,5/13/11 0:38,5/13/11 0:42,1,0.7,-73.994009,40.741381,1,Y,-73.985427,40.74451,CRD,4.5,0.5,0.5,1.1,0,6.6
,,,,,,,,,,,,,,,,,
CMT,5/14/11 0:09,5/14/11 0:23,1,3.1,-73.986815,40.764277,1,N,-73.949559,40.781938,CRD,10.5,0.5,0.5,2.3,0,13.8
,,,,,,,,,,,,,,,,,
CMT,5/13/11 5:36,5/13/11 6:04,1,12.6,-74.016956,40.705594,1,N,-73.872205,40.739219,CRD,29.7,0.5,0.5,1,0,31.7
,,,,,,,,,,,,,,,,,
CMT,5/13/11 6:12,5/13/11 6:31,1,8.9,-73.962403,40.763296,1,N,-73.885656,40.773239,CRD,21.7,0,0.5,5.4,4.8,32.4
,,,,,,,,,,,,,,,,,
CMT,5/13/11 5:56,5/13/11 6:12,1,4.7,-73.97549,40.758328,1,N,-73.918768,40.76954,CRD,13.7,0.5,0.5,2.88,0,17.58
,,,,,,,,,,,,,,,,,
CMT,5/14/11 0:00,5/14/11 0:10,1,0.9,-73.980542,40.742783,1,N,-73.99433,40.746185,CRD,6.5,0.5,0.5,1,0,8.5
,,,,,,,,,,,,,,,,,
CMT,5/13/11 23:59,5/14/11 0:11,1,3.6,-73.983214,40.755986,1,N,-73.962533,40.799237,CRD,11.3,0.5,0.5,1.5,0,13.8
,,,,,,,,,,,,,,,,,
CMT,5/14/11 0:08,5/14/11 0:26,1,2.2,-74.006772,40.729958,1,N,-74.004056,40.752762,CRD,10.9,0.5,0.5,2.38,0,14.28
,,,,,,,,,,,,,,,,,
CMT,5/14/11 15:16,5/14/11 15:31,1,2.3,-73.984462,40.745542,1,N,-73.982161,40.772348,CRD,9.7,0,0.5,2.04,0,12.24
,,,,,,,,,,,,,,,,,
CMT,5/14/11 15:02,5/14/11 15:13,1,3.4,-74.00735,40.741222,1,N,-74.008594,40.704215,CRD,10.5,0,0.5,2.2,0,13.2
,,,,,,,,,,,,,,,,,
CMT,5/13/11 0:12,5/13/11 0:21,1,3,-73.973939,40.764596,1,N,-74.001108,40.729062,CRD,9.3,0.5,0.5,2.06,0,12.36
,,,,,,,,,,,,,,,,,
CMT,5/13/11 0:16,5/13/11 0:22,1,1.2,-73.982986,40.731159,1,N,-73.982986,40.731159,CRD,5.7,0.5,0.5,2.01,0,8.71
,,,,,,,,,,,,,,,,,
CMT,5/14/11 15:22,5/14/11 15:24,1,0.7,-74.005278,40.749054,1,N,-74.00087,40.756244,CRD,4.1,0,0.5,0.92,0,5.52
,,,,,,,,,,,,,,,,,
CMT,5/14/11 15:22,5/14/11 15:40,1,3.2,-73.99974,40.726909,1,N,-73.984202,40.764513,CRD,12.1,0,0.5,2,0,14.6
,,,,,,,,,,,,,,,,,
CMT,5/14/11 15:23,5/14/11 15:30,1,1.3,-73.974118,40.761641,1,N,-73.986592,40.745262,CRD,6.5,0,0.5,1.5,0,8.5
,,,,,,,,,,,,,,,,,
CMT,5/13/11 20:35,5/13/11 20:48,1,2,-73.97835,40.745593,1,N,-73.983839,40.723844,CRD,8.9,0.5,0.5,1.5,0,11.4
,,,,,,,,,,,,,,,,,
CMT,5/13/11 20:35,5/13/11 21:02,1,6.6,-73.990614,40.724421,1,N,-73.919088,40.765833,CRD,20.1,0.5,0.5,4.22,0,25.32
,,,,,,,,,,,,,,,,,
CMT,5/13/11 23:48,5/14/11 0:03,1,3,-73.979916,40.746302,1,N,-74.003744,40.719152,CRD,10.5,0.5,0.5,2.3,0,13.8
,,,,,,,,,,,,,,,,,
CMT,5/14/11 15:27,5/14/11 15:34,1,1.4,-74.005321,40.72552,1,N,-74.011269,40.708536,CRD,6.5,0,0.5,0,0,7
,,,,,,,,,,,,,,,,,
CMT,5/14/11 15:15,5/14/11 15:32,1,4.7,-74.01555,40.715787,1,N,-73.981215,40.767723,CRD,14.1,0,0.5,2.9,0,17.5
,,,,,,,,,,,,,,,,,
CMT,5/13/11 21:07,5/13/11 21:13,1,0.8,-73.986686,40.739609,1,N,-73.988788,40.731199,CRD,5.7,0.5,0.5,1.34,0,8.04
,,,,,,,,,,,,,,,,,
CMT,5/14/11 15:10,5/14/11 15:15,1,0.8,-73.976984,40.764079,1,N,-73.982008,40.773579,CRD,4.9,0,0.5,1,0,6.4
,,,,,,,,,,,,,,,,,
CMT,5/13/11 20:34,5/13/11 20:44,1,2.4,-73.97909,40.758689,1,N,-73.953087,40.783452,CRD,8.1,0.5,0.5,2,0,11.1
,,,,,,,,,,,,,,,,,
CMT,5/13/11 21:12,5/13/11 21:25,1,3.3,-73.997959,40.745808,1,N,-74.015892,40.711241,CRD,11.3,0.5,0.5,1.7,0,14
,,,,,,,,,,,,,,,,,
CMT,5/14/11 15:02,5/14/11 15:14,1,1.2,-73.992941,40.736033,1,N,-73.99975,40.72209,CRD,7.3,0,0.5,1.95,0,9.75
,,,,,,,,,,,,,,,,,
CMT,5/14/11 15:22,5/14/11 15:28,2,1,-73.99927,40.725056,1,N,-74.005029,40.735226,CRD,5.7,0,0.5,1.24,0,7.44
,,,,,,,,,,,,,,,,,
CMT,5/14/11 15:25,5/14/11 15:43,1,2.8,-73.99186,40.726042,1,N,-73.972497,40.761215,CRD,11.3,0,0.5,2.36,0,14.16
,,,,,,,,,,,,,,,,,
CMT,5/13/11 23:42,5/13/11 23:50,1,2.8,-73.977235,40.743592,1,N,-73.951817,40.773501,CRD,8.5,0.5,0.5,2.37,0,11.87
,,,,,,,,,,,,,,,,,
CMT,5/13/11 20:33,5/13/11 20:38,1,0.8,-73.993551,40.737743,1,N,-73.990452,40.729824,CRD,4.5,0.5,0.5,4,0,9.5
,,,,,,,,,,,,,,,,,
CMT,5/13/11 14:19,5/13/11 14:42,1,4.5,-73.980998,40.775714,1,N,-73.972531,40.749614,CRD,15.7,0,0.5,4.05,0,20.25
,,,,,,,,,,,,,,,,,
CMT,5/14/11 14:37,5/14/11 15:01,1,7.3,-73.972715,40.764548,1,N,-74.013483,40.715318,CRD,20.5,0,0.5,3,0,24
,,,,,,,,,,,,,,,,,
CMT,5/14/11 15:23,5/14/11 15:32,2,1.7,-73.982221,40.767557,1,N,-73.963823,40.777044,CRD,7.7,0,0.5,2.05,0,10.25
,,,,,,,,,,,,,,,,,
CMT,5/14/11 15:14,5/14/11 15:27,2,1.8,-73.962167,40.778913,1,N,-73.979286,40.754591,CRD,8.9,0,0.5,2,0,11.4
,,,,,,,,,,,,,,,,,
CMT,5/13/11 23:42,5/13/11 23:59,1,2.5,-73.984756,40.769165,1,N,-73.980807,40.742348,CRD,10.5,0.5,0.5,2.87,0,14.37
,,,,,,,,,,,,,,,,,
CMT,5/13/11 23:39,5/13/11 23:42,1,0.7,-73.99186,40.769333,1,N,-73.99492,40.761122,CRD,4.1,0.5,0.5,1,0,6.1
,,,,,,,,,,,,,,,,,
CMT,5/14/11 15:17,5/14/11 15:39,2,3.4,-74.000483,40.714568,1,N,-73.991845,40.755449,CRD,14.1,0,0.5,3.65,0,18.25
,,,,,,,,,,,,,,,,,
CMT,5/13/11 23:40,5/13/11 23:45,2,1.1,-73.959633,40.801051,1,N,-73.944927,40.802682,CRD,5.3,0.5,0.5,1.89,0,8.19
,,,,,,,,,,,,,,,,,
CMT,5/13/11 23:20,5/13/11 23:39,2,5.8,-73.991735,40.734765,1,N,-73.93853,40.798247,CRD,16.1,0.5,0.5,3.4,0,20.5
,,,,,,,,,,,,,,,,,
CMT,5/14/11 15:27,5/14/11 15:33,1,1,-73.965418,40.768377,1,N,-73.95138,40.769933,CRD,5.3,0,0.5,0.2,0,6
,,,,,,,,,,,,,,,,,
CMT,5/14/11 15:26,5/14/11 15:45,1,1.3,-73.97546,40.749468,1,N,-73.991519,40.750675,CRD,10.1,0,0.5,1,0,11.6
,,,,,,,,,,,,,,,,,
CMT,5/13/11 23:47,5/14/11 0:06,1,1.8,-74.006802,40.74873,1,N,-74.000477,40.727122,CRD,10.9,0.5,0.5,1.5,0,13.4
,,,,,,,,,,,,,,,,,
CMT,5/14/11 15:26,5/14/11 15:34,1,0.9,-73.967392,40.769013,1,N,-73.979843,40.771152,CRD,5.7,0,0.5,1.25,0,7.45
,,,,,,,,,,,,,,,,,
CMT,5/14/11 15:22,5/14/11 15:41,0,6.2,-73.994005,40.690743,1,N,-73.977553,40.746545,CRD,17.3,0,0.5,3,0,20.8
,,,,,,,,,,,,,,,,,
CMT,5/14/11 15:19,5/14/11 15:25,1,2.2,-74.007624,40.725102,1,N,-73.984917,40.739591,CRD,6.9,0,0.5,1.48,0,8.88
,,,,,,,,,,,,,,,,,
CMT,5/13/11 21:08,5/13/11 21:11,1,0.5,-73.980024,40.763722,1,N,-73.985678,40.758015,CRD,3.7,0.5,0.5,0.94,0,5.64
,,,,,,,,,,,,,,,,,
CMT,5/13/11 21:08,5/13/11 21:23,1,2.7,-73.982997,40.739036,1,N,-73.984118,40.767061,CRD,10.5,0.5,0.5,1,0,12.5
,,,,,,,,,,,,,,,,,
CMT,5/14/11 15:10,5/14/11 15:18,1,0.9,-73.989663,40.735632,1,N,-73.990696,40.745897,CRD,6.1,0,0.5,1,0,7.6
,,,,,,,,,,,,,,,,,
CMT,5/14/11 15:13,5/14/11 15:36,1,3.8,-73.955599,40.779437,1,N,-73.996419,40.748145,CRD,13.7,0,0.5,2.8,0,17
,,,,,,,,,,,,,,,,,
CMT,5/13/11 21:09,5/13/11 21:20,1,1.9,-73.992313,40.75897,1,N,-73.979498,40.741359,CRD,8.5,0.5,0.5,1.9,0,11.4
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:42,5/15/11 13:02,5,5.38,-73.936858,40.754603,1,,-73.980298,40.746718,CRD,15.7,0,0.5,3.14,0,19.34
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:33,5/15/11 12:58,3,3.72,-73.965938,40.795032,1,,-73.966705,40.757498,CRD,14.5,0,0.5,2.9,0,17.9
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:49,5/15/11 12:56,1,1.55,-73.89534,40.726422,1,,-73.903342,40.744837,CSH,6.1,0,0.5,0,0,6.6
,,,,,,,,,,,,,,,,,
CMT,5/12/11 16:17,5/12/11 16:26,1,1.4,-73.999631,40.753862,1,N,-73.983288,40.76649,CRD,7.3,1,0.5,0.4,0,9.2
,,,,,,,,,,,,,,,,,
CMT,5/14/11 10:43,5/14/11 10:58,1,2.4,-73.956639,40.780993,1,N,-73.981371,40.766169,CRD,10.1,0,0.5,3.18,0,13.78
,,,,,,,,,,,,,,,,,
CMT,5/14/11 10:47,5/14/11 11:14,1,7,-73.948032,40.783278,1,N,-74.000199,40.726662,CRD,21.3,0,0.5,4.36,0,26.16
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:46,5/15/11 12:52,2,1.13,-73.971698,40.762898,1,,-73.960662,40.772458,CSH,5.3,0,0.5,0,0,5.8
,,,,,,,,,,,,,,,,,
CMT,5/12/11 16:14,5/12/11 16:34,1,1.3,-73.982222,40.767596,1,N,-73.977977,40.75417,CRD,10.9,1,0.5,2.48,0,14.88
,,,,,,,,,,,,,,,,,
CMT,5/14/11 10:36,5/14/11 10:54,1,5,-73.981732,40.773668,1,N,-74.013904,40.71478,CRD,14.9,0,0.5,3.08,0,18.48
,,,,,,,,,,,,,,,,,
CMT,5/14/11 10:38,5/14/11 10:47,1,1,-74.008768,40.71944,1,N,-73.996598,40.717597,CRD,6.5,0,0.5,1.5,0,8.5
,,,,,,,,,,,,,,,,,
CMT,5/14/11 10:45,5/14/11 10:54,1,1.7,-73.990229,40.756039,1,N,-73.968344,40.761532,CRD,7.3,0,0.5,3,0,10.8
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:20,5/15/11 12:57,1,4.89,-73.961872,40.80563,1,,-73.995052,40.750383,CRD,20.5,0,0.5,2,0,23
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:46,5/15/11 13:03,4,3.05,-73.981892,40.779485,1,,-73.981445,40.743783,CRD,10.9,0,0.5,4,0,15.4
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:55,5/15/11 12:59,2,0.92,-73.968403,40.754792,1,,-73.976905,40.743102,CRD,4.5,0,0.5,1,0,6
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:34,5/15/11 12:52,1,5.44,-73.974892,40.680635,1,,-73.997278,40.746477,CRD,15.3,0,0.5,3.06,0,18.86
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:43,5/15/11 12:54,1,2.08,-73.966907,40.769852,1,,-73.981747,40.776133,CSH,8.1,0,0.5,0,0,8.6
,,,,,,,,,,,,,,,,,
CMT,5/13/11 23:38,5/13/11 23:48,1,2.1,-73.978751,40.764001,1,N,-73.984952,40.740236,CRD,8.1,0.5,0.5,1.82,0,10.92
,,,,,,,,,,,,,,,,,
CMT,5/12/11 16:03,5/12/11 16:12,0,1.6,-73.967732,40.765562,1,N,-73.980255,40.779702,CRD,7.3,1,0.5,0,0,8.8
,,,,,,,,,,,,,,,,,
CMT,5/12/11 16:20,5/12/11 16:41,1,5.6,-74.007334,40.711838,1,N,-73.983227,40.756192,CRD,16.9,1,0.5,5,0,23.4
,,,,,,,,,,,,,,,,,
CMT,5/14/11 10:43,5/14/11 10:49,1,1.6,-73.962737,40.794463,1,N,-73.963796,40.776989,CRD,6.5,0,0.5,1,0,8
,,,,,,,,,,,,,,,,,
CMT,5/13/11 23:31,5/13/11 23:44,1,2.5,-73.983336,40.730803,1,N,-74.011829,40.709818,CRD,9.7,0.5,0.5,2.14,0,12.84
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:56,5/15/11 13:05,5,2.83,-74.003687,40.74343,1,,-73.981648,40.775313,CRD,8.5,0,0.5,2,0,11
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:45,5/15/11 13:02,5,10.02,-73.998445,40.745178,1,,-73.87287,40.774245,CSH,22.9,0,0.5,0,4.8,28.2
,,,,,,,,,,,,,,,,,
CMT,5/14/11 10:48,5/14/11 11:00,1,1.9,-73.998183,40.735464,1,N,-73.988569,40.756998,CRD,8.1,0,0.5,1.72,0,10.32
,,,,,,,,,,,,,,,,,
CMT,5/14/11 10:49,5/14/11 10:57,1,2,-73.932848,40.795848,1,N,-73.95253,40.779805,CRD,7.3,0,0.5,1.25,0,9.05
,,,,,,,,,,,,,,,,,
CMT,5/14/11 10:51,5/14/11 11:04,1,2.4,-73.979223,40.745862,1,N,-74.004435,40.726995,CRD,9.3,0,0.5,1.95,0,11.75
,,,,,,,,,,,,,,,,,
CMT,5/13/11 23:37,5/13/11 23:51,1,2.1,-74.005881,40.740227,1,N,-73.99595,40.722964,CRD,9.3,0.5,0.5,0,0,10.3
,,,,,,,,,,,,,,,,,
CMT,5/13/11 23:35,5/13/11 23:42,1,1.1,-73.98879,40.727269,1,N,-74.002424,40.73379,CRD,6.1,0.5,0.5,1.42,0,8.52
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:35,5/15/11 12:57,1,6.11,-74.000973,40.757323,1,,-73.95938,40.716272,CSH,17.3,0,0.5,0,0,17.8
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:45,5/15/11 12:59,3,3.62,-73.999085,40.76385,1,,-74.00537,40.728327,CSH,11.7,0,0.5,0,0,12.2
,,,,,,,,,,,,,,,,,
CMT,5/13/11 23:32,5/13/11 23:37,1,1.4,-73.9647,40.772892,1,N,-73.950216,40.787292,CRD,5.7,0.5,0.5,0.5,0,7.2
,,,,,,,,,,,,,,,,,
CMT,5/13/11 23:34,5/13/11 23:41,2,1.2,-74.00237,40.739922,1,N,-74.008031,40.748265,CRD,6.1,0.5,0.5,1.42,0,8.52
,,,,,,,,,,,,,,,,,
CMT,5/13/11 22:39,5/13/11 22:47,1,2.2,-73.989317,40.757826,1,N,-73.97792,40.783781,CRD,7.7,0.5,0.5,2.17,0,10.87
,,,,,,,,,,,,,,,,,
